;Zch_Stampfenbachstrasse;Win_Neuhegi;Klo_Gerlisbergstrasse;Opf_Balsberg;Opf_Glattpark;Zch_Rosengartenstrasse;Zch_Schimmelstrasse;Klo_Feld;Win_Veltheim;Zch_Heubeeribüel;Sch_Güterstrasse;Ust_Bildungszentrum;Wal_Dietlikonerstrasse;Wet_Weieraecher;Obf_Gugelrebenstrasse;Sch_Güterstrasse;Wet_Filderen;Kno_Oberdorfstrasse;Wez_Turnhallenstrasse;Wei_Nägelseestrasse;Zch_Heubeeribüel;Win_Obertor;Opf_Glattpark;Zch_Schimmelstrasse;Win_St.Gallerstrasse;Zch_Rosengartenstrasse;Zch_Stampfenbachstrasse;Hor_Sekundarschule;Opf_Balsberg;Zch_Schwamendingen;Mei_Bezirksgericht;Bul_Stadthalle;Wld_Höhenklinik;Win_Veltheim;Wet_Filderen;Win_Obertor;Bac_Turm;Zch_Heubeeribüel;Wet_Weieraecher;Wal_Dietlikonerstrasse;Wez_Turnhallenstrasse;Zch_Schimmelstrasse;Zch_Stampfenbachstrasse;Kno_Oberdorfstrasse;Zch_Rosengartenstrasse;Zch_Aubrücke;Zch_Aubrücke;Zch_Bullingerhof;Zch_Bullingerhof;Hor_Sekundarschule;Klo_Feld;Bac_Turm;Zch_Heubeeribüel;Win_Neuhegi;Wal_Dietlikonerstrasse;Zch_Stampfenbachstrasse;Wet_Weieraecher;Wld_Höhenklinik;Opf_Balsberg;Kno_Oberdorfstrasse;Opf_Glattpark;Win_St.Gallerstrasse;Ust_Bildungszentrum;Zch_Schimmelstrasse;Sch_Güterstrasse;Mei_Bezirksgericht;Bul_Stadthalle;Win_Obertor;Zch_Schwamendingen;Win_Veltheim;Wez_Turnhallenstrasse;Wei_Nägelseestrasse;Klo_Gerlisbergstrasse;Wet_Weieraecher;Hor_Sekundarschule;Klo_Feld;Wei_Nägelseestrasse;Mei_Bezirksgericht;Klo_Gerlisbergstrasse;Zch_Schimmelstrasse;Zch_Heubeeribüel;Sch_Güterstrasse;Zch_Rosengartenstrasse;Win_Veltheim;Win_Neuhegi;Bac_Turm;Win_Obertor;Wld_Höhenklinik;Win_St.Gallerstrasse;Zch_Schwamendingen;Wez_Turnhallenstrasse;Opf_Glattpark;Ust_Bildungszentrum;Opf_Balsberg;Wal_Dietlikonerstrasse;Zch_Stampfenbachstrasse;Bul_Stadthalle;Zch_Aubrücke;Zch_Bullingerhof;Zch_Aubrücke;Zch_Bullingerhof;Zch_Rosengartenstrasse;8106_0010;8134_0030;8134_0010;8910_0020;8910_0030;8910_0010;8164_0010;Bac_Sennenberg;8303_0010;8463_0020;8903_0090;8903_0050;8903_0060;8903_0040;8903_0080;8903_0070;8903_0020;8903_0030;8903_0010;8903_0100;8906_0010;8906_0020;8906_0030;8306_0010;8180_0050;8180_0030;8180_0040;8180_0060;Bul_Stadthalle;8157_0010;8953_0030;8953_0040;8305_0010;8193_0010;8245_0010;8627_0010;Hed_Affolternstrasse;8908_0020;8604_0010;8442_0010;Bac_Turm;8810_0060;8810_0050;8810_0040;8810_0080;Hor_Sekundarschule;8810_0070;8181_0010;8308_0020;8308_0010;8451_0010;Klo_Feld;Klo_Gerlisbergstrasse;8302_0010;8934_0060;8934_0030;8934_0020;Kno_Oberdorfstrasse;8934_0010;8934_0040;8700_0020;Mei_Bezirksgericht;8706_0030;8706_0010;8932_0030;8932_0010;8932_0020;8102_0010;8912_0030;8912_0020;Obf_Gugelrebenstrasse;8912_0010;8912_0040;Opf_Balsberg;8152_0110;8152_0100;8152_0080;8152_0020;Opf_Glattpark;8152_0090;8152_0060;8913_0040;8913_0020;8913_0030;8913_0010;8330_0030;8330_0020;8105_0020;8105_0050;8105_0070;8105_0030;8105_0040;8153_0010;8630_0010;8952_0020;Sch_Güterstrasse;8952_0030;8952_0040;8952_0050;8952_0060;Spr_Willenacher;8143_0020;8143_0010;8488_0010;8488_0020;8142_0010;8103_0030;8103_0020;Ust_Bildungszentrum;8610_0010;8820_0010;8820_0030;Wld_Höhenklinik;Wld_Höhenklinik;Wal_Dietlikonerstrasse;Wal_Dietlikonerstrasse;8104_0020;8104_0010;8104_0030;Wei_Nägelseestrasse;8104_0040;8104_0070;8907_0050;8907_0020;Wet_Filderen;Wet_Filderen;8907_0010;8907_0120;8907_0070;8907_0090;8907_0110;8907_0100;8907_0060;8907_0080;Wet_Weieraecher;8620_0030;8620_0040;8620_0050;8620_0080;8620_0060;8620_0070;Wez_Turnhallenstrasse;Wez_Turnhallenstrasse;8400_0240;8400_0120;8400_0030;8400_0130;8400_0220;8400_0260;8400_0050;8400_0400;8400_0150;8400_0190;8400_0360;8400_0170;8400_0280;8400_0370;8400_0340;Win_Neuhegi;8400_0290;Win_Obertor;Win_Obertor;8400_0200;8400_0110;8400_0210;8400_0020;8400_0160;8400_0060;8400_0070;8400_0080;8400_0090;8400_0380;Win_St.Gallerstrasse;8400_0330;8400_0350;8400_0100;8400_0180;8400_0040;8400_0140;8400_0320;Win_Veltheim;8400_0230;8400_0310;8400_0300;8126_0010;8000_0080;8000_0300;8000_0280;8000_0390;8000_0400;8000_0060;Zch_Heubeeribüel;Zch_Heubeeribüel;8000_0360;8000_0320;8000_0130;8000_1770;8000_0100;8000_0070;8000_0090;Zch_Rosengartenstrasse;Zch_Rosengartenstrasse;8000_0790;Zch_Schimmelstrasse;Zch_Schimmelstrasse;8000_0370;8000_0310;8000_0350;Zch_Schwamendingen;Zch_Schwamendingen;Zch_SchwamAlt;8000_0380;8000_1050;Zch_Stampfenbachstrasse;8000_0340;8000_0990;8000_0110;8000_1490;8000_2220;8000_2230;8000_2240;Zch_Aubrücke
;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet
;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet
;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM2.5;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10;PM10h;PM10h;PM10h;PM10h;PM10h;PM10h;PM10h;PM10h;PM10h;PM10h;PM10h;PM2.5;PM10h;PM10;PM2.5;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_nb_h1>120;O3_max_98%_m1;O3_max_98%_m1;O3_max_98%_m1;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2_PS;NO2
;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle 
;Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Anzahl mit Filter);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);Vertikale Verdichtung (Maximum);;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;Vertikale Verdichtung (Mittelwert);;;;;;Vertikale Verdichtung (Mittelwert);Vertikale Verdichtung (Mittelwert);;;;;Vertikale Verdichtung (Mittelwert);;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;Vertikale Verdichtung (Mittelwert);;;Vertikale Verdichtung (Mittelwert);;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;;;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;Vertikale Verdichtung (Mittelwert);;Vertikale Verdichtung (Mittelwert);;;;Vertikale Verdichtung (Mittelwert);;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;;;;;;;;Vertikale Verdichtung (Mittelwert);;;Vertikale Verdichtung (Mittelwert);;;;;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;;;;Vertikale Verdichtung (Mittelwert);;;;;;;;;Vertikale Verdichtung (Mittelwert);;;Vertikale Verdichtung (Mittelwert);;;;;Vertikale Verdichtung (Mittelwert);;;;Vertikale Verdichtung (Mittelwert);;;;;;;;Vertikale Verdichtung (Mittelwert)
